Household_ID,State,District,Area,Family_Size,Income,Expenses,Savings,Education,Occupation,Own_House,Vehicles,Electricity_Usage,Water_Source,Internet,Bank_Balance,Loan_Amount,Credit_Score
HH02164,Karnataka,D,Rural,2,208165,119323,88842,Secondary,Student,Yes,2,92.8,Borewell,Yes,1391069.12,612673.12,809
HH02165,Punjab,B,Urban,6,213938,150968,62970,Graduate,Farmer,Yes,0,381.2,Tanker,Yes,150212.35,895257.26,823
HH02166,Karnataka,A,Rural,3,286470,140992,145478,Secondary,Student,Yes,3,696.5,Tap,No,1186368.08,1327141.6,328
HH02167,Tamil Nadu,C,Rural,1,76735,71138,5597,Postgraduate,Farmer,Yes,4,812.0,Well,Yes,1484642.82,74951.89,869
HH02168,Maharashtra,A,Urban,3,158158,160847,-2689,Graduate,Labor,Yes,4,56.9,Tap,Yes,208559.46,385032.35,607
HH02169,Maharashtra,C,Urban,1,10271,4409,5862,Graduate,Labor,No,3,315.7,Borewell,No,677678.83,913578.78,384
HH02170,Tamil Nadu,C,Urban,3,20116,9536,10580,Secondary,Farmer,No,3,407.4,Tanker,Yes,517606.55,1155612.8,702
HH02171,Punjab,B,Rural,5,228184,250643,-22459,Graduate,Engineer,Yes,1,569.3,Borewell,Yes,1456616.4,1172007.96,537
HH02172,Tamil Nadu,A,Rural,1,134528,115204,19324,Postgraduate,Farmer,Yes,0,864.5,Tanker,Yes,1310038.61,1027242.93,550
HH02173,Maharashtra,C,Urban,4,138695,95901,42794,Primary,Engineer,No,3,756.3,Well,Yes,1455369.09,708487.99,458
HH02174,Maharashtra,A,Rural,1,50952,49440,1512,Graduate,Farmer,No,1,369.0,Tap,Yes,880708.06,1254004.15,613
HH02175,Punjab,C,Urban,7,128304,86879,41425,Graduate,Labor,Yes,2,494.8,Well,Yes,1305580.12,23362.98,498
HH02176,Karnataka,D,Rural,3,104305,71543,32762,Postgraduate,Teacher,Yes,0,385.8,Tap,Yes,93677.95,1200823.86,561
HH02177,Gujarat,C,Rural,10,236417,233858,2559,Primary,Doctor,No,3,243.8,Well,No,428551.52,243335.95,693
HH02178,Delhi,C,Urban,3,139363,137048,2315,Graduate,Business,No,2,735.6,Tanker,No,380651.14,261341.76,723
HH02179,Gujarat,D,Urban,8,143491,129695,13796,Secondary,Farmer,Yes,1,246.0,Tap,No,1355122.09,1124262.31,732
HH02180,Tamil Nadu,A,Urban,8,258097,238315,19782,Graduate,Engineer,Yes,4,527.8,Borewell,Yes,720603.88,971670.31,347
HH02181,Tamil Nadu,C,Urban,10,159255,69594,89661,Postgraduate,Student,Yes,4,401.6,Tanker,No,484904.43,982096.0,661
HH02182,Maharashtra,B,Rural,9,275029,119180,155849,Secondary,Teacher,No,2,779.5,Tanker,Yes,1027955.95,932683.25,624
HH02183,Maharashtra,A,Rural,9,191105,83176,107929,Secondary,Doctor,No,3,685.1,Tap,Yes,306982.73,1393497.86,606
HH02184,Punjab,B,Rural,5,272287,271276,1011,Secondary,Student,Yes,0,454.3,Borewell,No,1760627.41,638904.95,829
HH02185,Karnataka,C,Urban,5,82415,80632,1783,Secondary,Teacher,No,3,493.7,Borewell,Yes,1261916.09,829400.63,482
HH02186,Maharashtra,A,Rural,5,252293,149990,102303,Secondary,Doctor,Yes,3,803.0,Tap,Yes,657934.79,867027.43,784
HH02187,Punjab,D,Rural,10,65159,34700,30459,Postgraduate,Doctor,No,2,693.8,Borewell,Yes,1609075.02,404458.5,767
HH02188,Delhi,D,Rural,9,18594,15629,2965,Secondary,Labor,No,1,834.1,Borewell,Yes,1985419.78,1179056.02,366
HH02189,Punjab,C,Urban,4,216206,98528,117678,Secondary,Farmer,No,3,693.8,Borewell,Yes,1827607.79,1180890.44,660
HH02190,Karnataka,A,Urban,8,99882,75060,24822,Graduate,Student,No,2,73.8,Borewell,Yes,1424120.37,601609.22,354
HH02191,Gujarat,B,Rural,1,295380,306896,-11516,Postgraduate,Teacher,No,2,696.1,Tap,Yes,500320.03,71762.13,528
HH02192,Tamil Nadu,B,Rural,9,275730,245899,29831,Secondary,Student,Yes,0,101.6,Tap,No,1269485.37,221929.73,650
HH02193,Maharashtra,B,Rural,3,299499,200497,99002,Secondary,Labor,Yes,0,429.1,Well,No,1179260.86,1424197.94,769
HH02194,Punjab,C,Rural,3,23301,12780,10521,Primary,Business,No,4,410.0,Tanker,No,495512.65,152849.19,526
HH02195,Maharashtra,C,Urban,2,263541,233377,30164,Graduate,Labor,Yes,1,216.9,Borewell,Yes,1854251.15,1024332.47,804
HH02196,Punjab,A,Rural,1,256248,168898,87350,Primary,Teacher,No,2,553.9,Borewell,No,591535.75,1120078.27,563
HH02197,Tamil Nadu,C,Rural,9,14763,11087,3676,Primary,Engineer,No,2,842.3,Well,No,1181912.27,593232.88,528
HH02198,Karnataka,B,Urban,3,170264,118776,51488,Secondary,Teacher,Yes,4,60.3,Tap,Yes,630289.32,270940.19,643
HH02199,Gujarat,B,Urban,4,66959,72280,-5321,Secondary,Engineer,No,2,54.3,Well,No,1479733.3,709994.91,754
HH02200,Tamil Nadu,A,Urban,8,54854,24069,30785,Primary,Business,No,4,47.6,Borewell,No,1433230.49,1309575.29,347
HH02201,Delhi,D,Urban,2,146976,102298,44678,Postgraduate,Business,Yes,2,36.8,Tanker,Yes,691447.51,919269.94,437
HH02202,Delhi,B,Urban,6,201061,176625,24436,Graduate,Labor,No,3,811.0,Well,Yes,1362790.56,863316.65,378
HH02203,Maharashtra,D,Urban,1,242579,152129,90450,Graduate,Business,No,1,840.3,Tanker,Yes,411182.05,405249.38,766
HH02204,Punjab,B,Rural,5,154263,158043,-3780,Secondary,Student,Yes,3,675.8,Borewell,Yes,1514669.47,504265.05,467
HH02205,Punjab,A,Urban,8,149238,61256,87982,Graduate,Farmer,Yes,4,524.4,Tanker,No,444738.67,1153060.51,845
HH02206,Delhi,B,Rural,4,206390,153302,53088,Primary,Business,No,3,838.6,Well,Yes,557269.4,46386.85,884
HH02207,Maharashtra,B,Rural,4,255404,183801,71603,Secondary,Labor,No,1,756.8,Tap,No,1900212.34,861279.83,844
HH02208,Maharashtra,C,Urban,2,57925,39502,18423,Graduate,Doctor,Yes,4,360.5,Borewell,Yes,59331.42,639608.41,493
HH02209,Karnataka,A,Urban,10,36228,29405,6823,Primary,Labor,No,2,405.1,Tap,Yes,608738.07,1311287.62,702
HH02210,Tamil Nadu,C,Rural,10,8229,4244,3985,Graduate,Engineer,Yes,3,52.1,Tap,Yes,693225.78,1288695.27,843
HH02211,Tamil Nadu,B,Rural,3,286193,268657,17536,Secondary,Engineer,Yes,4,791.9,Tap,No,17679.38,350863.54,342
HH02212,Karnataka,C,Urban,5,248870,271993,-23123,Secondary,Engineer,No,0,805.6,Tap,No,253048.66,266399.7,604
HH02213,Karnataka,B,Rural,1,235043,140006,95037,Postgraduate,Farmer,Yes,1,413.5,Borewell,No,814183.85,1398984.12,311
HH02214,Punjab,A,Urban,1,119002,60860,58142,Postgraduate,Business,No,4,199.8,Borewell,No,708727.51,1259813.01,511
HH02215,Punjab,D,Urban,9,166006,112966,53040,Secondary,Engineer,Yes,0,270.0,Tanker,No,398033.93,635422.9,595
HH02216,Gujarat,D,Rural,2,136615,94532,42083,Secondary,Labor,No,3,94.1,Well,No,448828.93,1220625.02,399
HH02217,Gujarat,C,Urban,10,292010,274913,17097,Primary,Farmer,Yes,1,674.4,Tanker,No,1699300.91,25268.84,596
HH02218,Punjab,B,Rural,1,234820,222727,12093,Graduate,Engineer,Yes,3,839.4,Tap,Yes,813013.28,1284329.18,660
HH02219,Punjab,A,Rural,9,164763,149366,15397,Postgraduate,Engineer,No,0,197.8,Tap,No,1949115.09,278191.55,653
HH02220,Punjab,B,Urban,2,137119,145524,-8405,Postgraduate,Farmer,Yes,4,403.6,Tanker,No,432222.33,1156888.51,544
HH02221,Maharashtra,D,Rural,9,25464,26919,-1455,Postgraduate,Farmer,Yes,4,765.3,Tap,Yes,976925.48,556765.4,460
HH02222,Maharashtra,C,Rural,10,146585,154316,-7731,Postgraduate,Labor,No,2,248.0,Tanker,Yes,1067863.88,651477.9,859
HH02223,Karnataka,A,Urban,2,12254,6852,5402,Graduate,Farmer,No,0,391.5,Borewell,No,313016.27,1010484.35,591
HH02224,Karnataka,D,Rural,9,52895,55307,-2412,Primary,Teacher,Yes,3,555.8,Borewell,No,471341.92,1271615.96,547
HH02225,Karnataka,C,Urban,1,266370,277820,-11450,Postgraduate,Business,No,2,199.7,Borewell,No,1447561.46,1415415.11,859
HH02226,Punjab,D,Urban,4,52711,31331,21380,Postgraduate,Student,No,2,337.2,Tap,No,1701243.77,351679.65,408
HH02227,Punjab,A,Rural,5,67719,58984,8735,Secondary,Doctor,No,1,811.6,Well,No,481207.47,1107790.35,766
HH02228,Gujarat,A,Rural,3,72229,64369,7860,Graduate,Engineer,No,1,616.3,Borewell,Yes,149183.71,647784.08,584
HH02229,Gujarat,D,Rural,10,195612,151939,43673,Secondary,Labor,No,4,146.6,Tap,No,743415.6,508187.49,328
HH02230,Tamil Nadu,C,Urban,2,211255,176346,34909,Secondary,Business,No,1,696.3,Well,No,1163821.3,1182470.15,355
HH02231,Punjab,A,Rural,9,161455,131204,30251,Graduate,Labor,No,3,364.3,Well,Yes,1439483.7,878091.09,427
HH02232,Karnataka,A,Rural,8,291520,205641,85879,Secondary,Student,Yes,4,425.9,Well,Yes,432200.45,1378314.52,859
HH02233,Karnataka,B,Urban,1,233575,221233,12342,Primary,Teacher,Yes,2,315.3,Well,No,774422.01,1053519.02,662
HH02234,Tamil Nadu,A,Rural,4,250408,209788,40620,Postgraduate,Student,Yes,1,408.3,Borewell,No,1306404.35,1446651.41,630
HH02235,Maharashtra,B,Rural,7,43493,45312,-1819,Graduate,Doctor,Yes,0,613.0,Tap,Yes,1945880.56,1186807.81,399
HH02236,Karnataka,D,Urban,10,268636,164793,103843,Graduate,Student,Yes,3,503.2,Borewell,Yes,1319000.66,917037.73,563
HH02237,Tamil Nadu,B,Urban,10,71709,54833,16876,Primary,Teacher,No,1,812.2,Well,Yes,1242104.7,181280.34,551
HH02238,Delhi,C,Rural,10,23807,14655,9152,Primary,Engineer,No,2,33.0,Well,Yes,1862603.03,501974.95,478
HH02239,Punjab,C,Rural,1,187013,122265,64748,Primary,Teacher,No,1,785.2,Well,Yes,793348.9,1328628.15,636
HH02240,Tamil Nadu,C,Rural,2,82503,33438,49065,Postgraduate,Teacher,Yes,3,754.8,Tap,Yes,341335.95,1097425.38,393
HH02241,Maharashtra,B,Rural,6,242742,132736,110006,Secondary,Farmer,Yes,3,457.2,Tanker,Yes,1523228.85,1399676.58,786
HH02242,Maharashtra,A,Rural,4,246100,134679,111421,Graduate,Farmer,No,2,286.6,Borewell,No,1581218.39,1111093.67,754
HH02243,Karnataka,D,Urban,10,107579,85484,22095,Secondary,Farmer,No,4,165.4,Tap,No,808939.2,23892.18,884
HH02244,Tamil Nadu,C,Urban,9,94683,77567,17116,Graduate,Teacher,Yes,1,334.4,Tap,Yes,1851075.86,446416.28,656
HH02245,Punjab,D,Urban,5,55832,55622,210,Graduate,Business,Yes,0,465.5,Tap,Yes,240350.69,1256580.34,380
HH02246,Punjab,A,Urban,8,240681,170575,70106,Postgraduate,Engineer,Yes,1,350.0,Borewell,Yes,1520949.8,636920.35,879
HH02247,Punjab,B,Rural,8,191678,198686,-7008,Graduate,Labor,No,1,69.7,Borewell,Yes,1033150.56,4057.12,684
HH02248,Gujarat,A,Rural,5,195395,110959,84436,Secondary,Teacher,Yes,0,430.0,Tanker,No,1436087.0,698012.86,445
HH02249,Tamil Nadu,D,Rural,8,185370,185916,-546,Secondary,Teacher,Yes,1,454.4,Tanker,No,145752.6,7610.33,433
HH02250,Karnataka,D,Rural,8,283859,130073,153786,Secondary,Engineer,No,2,337.4,Borewell,No,367365.54,1432064.79,384
HH02251,Tamil Nadu,A,Urban,8,30591,18125,12466,Secondary,Student,Yes,2,137.1,Tanker,Yes,1345164.39,923561.83,617
HH02252,Punjab,D,Urban,9,270508,164971,105537,Secondary,Engineer,No,3,282.4,Tap,No,595796.3,917227.96,372
HH02253,Punjab,D,Rural,9,174128,159720,14408,Secondary,Engineer,Yes,2,58.2,Tap,No,811735.76,893058.19,558
HH02254,Karnataka,D,Urban,4,62145,37591,24554,Postgraduate,Labor,No,2,493.8,Borewell,No,1889289.76,1369755.58,585
HH02255,Delhi,A,Urban,9,44525,28813,15712,Secondary,Labor,No,2,690.1,Tap,No,275274.06,611733.75,696
HH02256,Maharashtra,B,Urban,4,88110,46190,41920,Postgraduate,Engineer,No,3,805.8,Tap,Yes,1178884.35,311718.77,679
HH02257,Gujarat,B,Rural,5,247204,267760,-20556,Secondary,Business,No,2,400.1,Tap,No,1213380.93,1021509.58,348
HH02258,Tamil Nadu,B,Urban,2,30987,25490,5497,Secondary,Doctor,No,1,337.8,Well,Yes,1644324.12,748958.54,465
HH02259,Delhi,C,Urban,5,266707,286940,-20233,Postgraduate,Teacher,No,3,763.1,Well,Yes,1552693.24,227108.62,563
HH02260,Karnataka,C,Urban,1,282071,142971,139100,Graduate,Labor,No,0,531.2,Borewell,Yes,1251483.57,580159.57,851
HH02261,Maharashtra,B,Urban,7,131145,86920,44225,Secondary,Engineer,Yes,2,830.8,Tanker,No,82335.01,808489.0,321
HH02262,Punjab,A,Rural,4,85141,73449,11692,Secondary,Teacher,Yes,4,177.5,Well,Yes,424687.97,376289.43,758
HH02263,Punjab,B,Rural,7,245511,212497,33014,Secondary,Doctor,Yes,4,763.2,Well,Yes,1442523.79,1412518.36,352
HH02264,Punjab,D,Rural,6,145761,81208,64553,Postgraduate,Labor,No,2,681.8,Borewell,Yes,70891.51,829889.76,535
HH02265,Tamil Nadu,A,Urban,8,121442,88428,33014,Postgraduate,Student,Yes,0,184.5,Tap,Yes,727801.78,316409.21,353
HH02266,Gujarat,C,Rural,3,155113,132926,22187,Graduate,Doctor,No,4,390.1,Tanker,No,1597012.88,710179.0,447
HH02267,Tamil Nadu,B,Rural,9,195601,195857,-256,Primary,Business,No,4,736.2,Borewell,No,84268.32,422582.1,502
HH02268,Gujarat,B,Urban,1,216166,153414,62752,Primary,Business,No,4,803.2,Borewell,Yes,1724454.59,532301.57,466
HH02269,Maharashtra,D,Urban,3,204959,109367,95592,Graduate,Student,No,1,573.3,Tanker,Yes,1728395.08,1388430.16,831
HH02270,Gujarat,D,Urban,2,264174,274175,-10001,Graduate,Student,Yes,3,602.2,Tanker,No,309744.48,1342538.49,773
HH02271,Gujarat,D,Urban,7,88390,92143,-3753,Secondary,Doctor,No,2,98.2,Tanker,No,603220.53,1091999.83,585
HH02272,Tamil Nadu,B,Rural,2,199763,173602,26161,Primary,Doctor,No,0,739.7,Tap,Yes,568128.63,1139867.27,871
HH02273,Gujarat,B,Rural,2,105128,63713,41415,Primary,Student,No,4,824.7,Borewell,Yes,999171.75,399137.39,375
HH02274,Maharashtra,A,Urban,5,183277,116119,67158,Secondary,Labor,No,1,278.4,Tap,No,1516666.74,636796.31,715
HH02275,Tamil Nadu,C,Urban,1,113068,109573,3495,Secondary,Business,Yes,3,351.2,Borewell,Yes,1507305.05,1320683.03,345
HH02276,Tamil Nadu,D,Rural,10,96202,93076,3126,Graduate,Labor,No,4,593.7,Borewell,Yes,921016.91,484570.09,338
HH02277,Gujarat,A,Urban,4,202922,195678,7244,Primary,Engineer,Yes,1,422.6,Tanker,No,196552.31,1463656.27,345
HH02278,Gujarat,D,Rural,5,148122,91301,56821,Postgraduate,Doctor,No,4,543.3,Tanker,No,1884491.85,688220.27,377
HH02279,Delhi,C,Rural,10,278181,284114,-5933,Postgraduate,Farmer,No,0,869.3,Well,Yes,610395.43,435816.52,684
HH02280,Maharashtra,A,Urban,1,35366,33173,2193,Secondary,Student,No,3,502.1,Tap,Yes,1382449.4,964342.58,698
HH02281,Punjab,A,Urban,8,145223,143805,1418,Primary,Farmer,No,0,728.1,Well,Yes,941119.15,212118.97,481
HH02282,Maharashtra,B,Rural,3,209782,169084,40698,Graduate,Doctor,No,1,432.8,Borewell,Yes,336225.44,451205.72,454
HH02283,Gujarat,D,Urban,5,200683,193618,7065,Primary,Labor,Yes,1,379.5,Tap,No,755720.76,205376.31,685
HH02284,Gujarat,B,Urban,9,30838,31978,-1140,Postgraduate,Farmer,Yes,1,140.7,Tap,No,1375238.46,1337222.83,848
HH02285,Punjab,A,Rural,3,288495,183225,105270,Secondary,Engineer,Yes,0,879.2,Tap,Yes,1283455.56,833271.34,786
HH02286,Karnataka,C,Rural,9,190438,121132,69306,Primary,Farmer,Yes,2,713.4,Borewell,No,1102049.89,665831.45,883
HH02287,Tamil Nadu,C,Urban,8,288133,260043,28090,Primary,Farmer,Yes,4,626.9,Well,No,558940.27,216315.44,442
HH02288,Punjab,C,Rural,8,296636,267855,28781,Postgraduate,Business,No,3,897.0,Well,Yes,1377163.2,1472462.93,407
HH02289,Delhi,D,Rural,7,28797,23171,5626,Secondary,Farmer,Yes,3,444.6,Well,Yes,1819877.07,480095.07,649
HH02290,Tamil Nadu,A,Urban,8,122371,114598,7773,Primary,Labor,No,3,125.1,Tanker,Yes,702180.36,1082567.68,786
HH02291,Gujarat,D,Rural,1,125665,109868,15797,Secondary,Farmer,Yes,1,130.4,Tanker,Yes,625366.31,37566.37,377
HH02292,Punjab,A,Rural,8,150345,114981,35364,Secondary,Teacher,Yes,2,102.6,Tanker,No,1603395.98,188255.39,398
HH02293,Tamil Nadu,C,Urban,7,39872,42522,-2650,Secondary,Business,Yes,1,197.9,Well,No,1630865.01,648547.86,494
HH02294,Maharashtra,A,Urban,10,228278,237114,-8836,Primary,Farmer,No,3,730.6,Borewell,No,704449.98,527172.51,536
HH02295,Delhi,C,Rural,1,273425,188127,85298,Postgraduate,Farmer,Yes,3,805.0,Well,Yes,1660411.0,708985.55,483
HH02296,Maharashtra,D,Rural,2,256710,184084,72626,Secondary,Doctor,Yes,3,553.3,Tanker,Yes,375390.93,883781.96,869
HH02297,Tamil Nadu,D,Urban,9,237524,170851,66673,Secondary,Labor,Yes,2,390.4,Tanker,No,116693.29,1491675.89,653
HH02298,Tamil Nadu,A,Urban,9,240890,246842,-5952,Secondary,Business,Yes,2,166.5,Well,No,564437.32,957434.86,394
HH02299,Tamil Nadu,C,Rural,1,59544,48908,10636,Secondary,Teacher,Yes,4,454.1,Well,No,1634298.35,670771.3,424
HH02300,Gujarat,A,Urban,3,256024,153444,102580,Primary,Business,No,4,449.3,Borewell,Yes,1142694.55,1155031.34,328
HH02301,Delhi,D,Urban,1,99197,86960,12237,Primary,Farmer,Yes,2,887.0,Well,No,20829.89,53685.99,500
HH02302,Gujarat,C,Urban,6,235772,188749,47023,Postgraduate,Engineer,No,4,103.6,Well,Yes,1000796.57,147291.88,391
HH02303,Gujarat,A,Urban,10,148647,110012,38635,Postgraduate,Business,Yes,0,204.7,Borewell,Yes,1872757.38,612155.93,791
HH02304,Karnataka,B,Urban,10,269489,255650,13839,Postgraduate,Teacher,No,4,511.3,Borewell,Yes,31828.76,942268.3,805
HH02305,Tamil Nadu,A,Urban,4,235867,138366,97501,Primary,Student,Yes,1,636.4,Borewell,No,1448678.15,1007185.24,892
HH02306,Karnataka,B,Urban,5,130152,61889,68263,Secondary,Business,No,1,317.3,Tap,Yes,251862.86,758550.46,634
HH02307,Punjab,A,Rural,6,294935,297592,-2657,Postgraduate,Farmer,Yes,1,319.9,Borewell,No,162348.27,46108.09,326
HH02308,Maharashtra,A,Rural,6,176644,101554,75090,Secondary,Student,No,2,846.1,Borewell,No,293469.32,751763.28,792
HH02309,Tamil Nadu,B,Urban,6,120174,90195,29979,Secondary,Student,No,3,773.4,Well,No,972413.56,1011795.27,416
HH02310,Punjab,D,Rural,6,73974,80964,-6990,Primary,Business,Yes,3,774.1,Tanker,No,988675.06,35113.1,474
HH02311,Gujarat,C,Urban,8,70135,45769,24366,Postgraduate,Teacher,Yes,0,72.6,Borewell,No,1991437.29,658124.86,323
HH02312,Gujarat,D,Rural,4,162655,80880,81775,Postgraduate,Student,Yes,3,519.4,Tanker,Yes,1787151.46,1114834.81,535
HH02313,Karnataka,D,Urban,3,89524,63437,26087,Postgraduate,Farmer,No,1,690.1,Tap,Yes,1266540.33,211360.54,862
HH02314,Gujarat,C,Rural,8,247016,212211,34805,Postgraduate,Farmer,No,0,271.6,Borewell,No,1048903.56,1145026.46,678
HH02315,Gujarat,A,Rural,7,275220,163826,111394,Postgraduate,Teacher,No,2,368.2,Borewell,Yes,1953362.61,1115051.05,771
HH02316,Tamil Nadu,D,Urban,10,119683,129667,-9984,Secondary,Business,Yes,4,853.1,Tap,No,894806.8,78132.48,753
HH02317,Karnataka,C,Urban,6,71532,42191,29341,Secondary,Engineer,No,2,365.3,Borewell,Yes,19344.68,630089.58,861
HH02318,Punjab,A,Urban,3,270215,221221,48994,Postgraduate,Farmer,Yes,4,165.3,Tap,Yes,270827.12,710680.86,671
HH02319,Maharashtra,D,Urban,9,92067,44982,47085,Postgraduate,Engineer,No,1,453.0,Borewell,No,497809.63,348152.62,419
HH02320,Karnataka,C,Urban,9,166122,94528,71594,Secondary,Engineer,No,3,214.5,Tap,Yes,458682.37,479379.35,862
HH02321,Punjab,D,Urban,10,82958,65117,17841,Graduate,Farmer,No,4,640.3,Borewell,Yes,1063899.72,1259688.59,681
HH02322,Punjab,C,Rural,3,231046,170623,60423,Primary,Business,Yes,1,195.9,Well,Yes,1778200.02,258295.63,474
HH02323,Gujarat,A,Urban,3,26149,13834,12315,Graduate,Teacher,No,1,821.5,Tanker,No,1940678.58,1302169.83,712
HH02324,Delhi,A,Rural,9,267381,131229,136152,Secondary,Doctor,No,3,753.7,Well,Yes,1634576.44,270880.28,755
HH02325,Tamil Nadu,B,Rural,1,161469,109150,52319,Graduate,Business,Yes,1,853.8,Well,No,1263129.53,1273020.9,837
HH02326,Delhi,B,Rural,7,21023,15344,5679,Postgraduate,Student,Yes,2,767.3,Borewell,Yes,885490.32,170880.2,763
HH02327,Punjab,A,Urban,8,132300,117491,14809,Postgraduate,Engineer,Yes,3,402.7,Tap,Yes,53670.9,1167229.68,439
HH02328,Punjab,B,Rural,6,60897,39614,21283,Secondary,Student,No,3,741.0,Well,No,1698008.8,641566.6,384
HH02329,Tamil Nadu,C,Urban,9,140676,70829,69847,Postgraduate,Labor,Yes,0,847.3,Borewell,Yes,1433602.27,1232973.65,421
HH02330,Tamil Nadu,D,Rural,6,210031,90497,119534,Secondary,Teacher,Yes,2,204.3,Borewell,No,1816940.24,268262.82,356
HH02331,Maharashtra,A,Rural,9,43186,45506,-2320,Secondary,Student,No,1,496.2,Tap,Yes,1811334.01,650459.14,500
HH02332,Maharashtra,D,Urban,4,205346,89935,115411,Primary,Labor,No,3,259.6,Tap,Yes,1019990.71,1227140.74,836
HH02333,Tamil Nadu,B,Rural,8,160755,153937,6818,Postgraduate,Labor,Yes,1,353.0,Well,Yes,1888322.81,696611.35,564
HH02334,Tamil Nadu,B,Urban,2,195574,156140,39434,Secondary,Farmer,No,0,425.7,Borewell,Yes,1955894.38,1172590.24,499
HH02335,Punjab,C,Urban,5,98991,102162,-3171,Primary,Student,Yes,1,847.2,Well,No,537222.63,71461.42,587
HH02336,Delhi,C,Urban,10,146555,87464,59091,Secondary,Doctor,Yes,0,558.4,Tanker,Yes,1579231.82,904888.55,745
HH02337,Tamil Nadu,C,Urban,3,147651,126383,21268,Graduate,Business,No,1,182.4,Well,Yes,1355187.04,330746.41,770
HH02338,Punjab,D,Rural,7,137270,69921,67349,Secondary,Engineer,No,3,773.4,Tanker,Yes,1714599.84,1413904.0,827
HH02339,Karnataka,A,Urban,4,60803,27747,33056,Primary,Business,Yes,2,857.7,Tanker,Yes,261436.05,761903.75,806
HH02340,Maharashtra,A,Urban,10,231629,162482,69147,Postgraduate,Labor,Yes,0,230.9,Well,Yes,1375304.22,33266.16,509
HH02341,Delhi,D,Rural,3,174077,122073,52004,Graduate,Doctor,Yes,4,433.3,Tanker,Yes,308202.96,775303.36,847
HH02342,Delhi,C,Urban,7,261210,183354,77856,Secondary,Teacher,No,2,547.5,Tap,No,492929.25,34268.13,521
HH02343,Delhi,C,Urban,1,249369,270940,-21571,Primary,Student,Yes,2,339.5,Tanker,No,1669164.51,1233053.95,811
HH02344,Delhi,C,Urban,7,175464,150704,24760,Secondary,Doctor,No,3,87.2,Well,No,1370183.99,796773.69,671
HH02345,Tamil Nadu,C,Rural,5,212173,226412,-14239,Primary,Farmer,Yes,0,690.3,Tap,Yes,429646.59,344644.35,836
HH02346,Tamil Nadu,D,Rural,2,89869,59318,30551,Postgraduate,Student,No,4,667.6,Well,No,1018029.82,751923.04,330
HH02347,Punjab,B,Urban,6,34533,15166,19367,Postgraduate,Labor,Yes,1,95.5,Borewell,No,687648.36,675495.47,824
HH02348,Karnataka,C,Urban,10,230139,224278,5861,Secondary,Teacher,Yes,2,152.6,Well,No,1868325.77,1042661.08,473
HH02349,Gujarat,C,Rural,5,139516,65818,73698,Graduate,Engineer,Yes,0,448.6,Borewell,Yes,321258.38,742017.18,506
HH02350,Gujarat,A,Urban,10,164302,90639,73663,Primary,Business,No,3,331.0,Borewell,No,1260721.14,797294.0,513
HH02351,Karnataka,C,Rural,2,82634,40635,41999,Secondary,Engineer,No,2,363.8,Well,No,868972.09,861258.98,531
HH02352,Gujarat,C,Urban,9,36441,20941,15500,Graduate,Engineer,No,0,833.1,Well,No,1859308.33,1122354.72,576
HH02353,Punjab,A,Urban,4,89417,58550,30867,Secondary,Engineer,No,1,135.1,Well,No,999104.46,479941.12,803
HH02354,Karnataka,A,Urban,5,170230,114758,55472,Secondary,Business,No,4,684.4,Borewell,Yes,893716.18,1310178.57,426
HH02355,Maharashtra,B,Rural,2,191621,134619,57002,Secondary,Business,No,2,220.8,Tanker,No,1707415.66,103105.57,522
HH02356,Tamil Nadu,B,Rural,6,43467,21845,21622,Graduate,Student,Yes,1,82.8,Tap,No,589583.48,1051377.61,312
HH02357,Maharashtra,D,Rural,5,277806,293356,-15550,Graduate,Engineer,No,0,470.2,Well,No,635645.25,1340530.94,563
HH02358,Tamil Nadu,A,Urban,3,155992,72140,83852,Secondary,Engineer,Yes,0,308.1,Tap,No,199094.63,1122680.7,400
HH02359,Karnataka,A,Rural,3,7753,4863,2890,Primary,Doctor,Yes,1,245.5,Tanker,No,1648082.92,1455987.49,516
HH02360,Delhi,A,Urban,10,228983,213466,15517,Secondary,Engineer,Yes,4,69.3,Tanker,No,1369023.28,1319509.1,872
HH02361,Punjab,D,Urban,8,27141,27822,-681,Primary,Student,Yes,1,503.9,Tanker,Yes,1618594.99,1420757.36,307
HH02362,Karnataka,B,Rural,8,205709,117972,87737,Primary,Teacher,No,1,724.2,Borewell,No,1973592.4,566849.06,554
HH02363,Karnataka,D,Urban,7,297978,299432,-1454,Secondary,Business,No,3,517.5,Tap,No,991783.81,581540.78,610
HH02364,Punjab,B,Urban,10,20022,16284,3738,Primary,Teacher,No,2,603.2,Well,Yes,620715.55,106949.61,400
HH02365,Maharashtra,B,Urban,10,178611,193454,-14843,Secondary,Teacher,No,4,400.7,Borewell,Yes,827168.92,483104.35,318
HH02366,Punjab,C,Urban,1,38548,32222,6326,Primary,Labor,No,0,607.6,Well,Yes,1553859.38,1145111.83,518
